identifier,y_sim,y_exp,smiles,fold
CHEMBL1813521,-9.8818,2370.0,O=C1NC(=O)c2cc(OC\C=C\c3ccccc3)ccc12,1
CHEMBL3923134,-5.47495,2480.0,CN(Cc1ccccc1F)S(=O)(=O)c1ccc2N(CC#C)C(=O)C(=O)c2c1,4
CHEMBL1642674,-10.28729,2490.0,O=C1Nc2ccc(Oc3ccccc3)cc2C1=O,2
CHEMBL597372,-8.2187,2500.0,CCCCOc1ccc(cc1)C1CNCCS1,0
CHEMBL230219,-0.64374,2500.0,CO[C@@H](C)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL3219620,-8.35966,2500.0,Nc1ccc(NCc2ccccn2)cc1,1
CHEMBL3781838,-5.84039,2580.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccccc1)C(N)=S,4
CHEMBL1254552,-6.23717,2580.0,Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,0
CHEMBL3916392,-5.89682,2810.0,CN(Cc1cccc(F)c1)S(=O)(=O)c1ccc2N(CC#C)C(=O)C(=O)c2c1,4
CHEMBL233227,-6.66987,2900.0,Cc1cc(on1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,0
CHEMBL231159,-0.64374,3000.0,CO[C@H](C)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,0
CHEMBL179162,-4.69556,3000.0,Fc1cc(ccc1C1=CCS(=O)(=O)CC1)N1C[C@H](Cn2cc(Cl)nn2)OC1=O,4
CHEMBL1928855,-8.81903,3000.0,CC1=C(C)C(=O)c2cc(C)ccc2C1=O,4
CHEMBL4753765,9.89767,3000.0,COc1ccc(cc1OC)C1CC(=NN1C(=O)Cn1c2cc(Cl)ccc2oc1=O)c1ccccc1,2
CHEMBL1253606,-9.79281,3050.0,O=C(Oc1ccc2OC(=O)Cc2c1)c1ccccc1,0
CHEMBL179100,-4.81507,3200.0,Fc1cc(ccc1C1=CCS(=O)(=O)CC1)N1C[C@H](Cn2cc(C=O)nn2)OC1=O,2
CHEMBL1642679,-10.27654,3210.0,Clc1ccc(Oc2ccc3NC(=O)C(=O)c3c2)cc1,4
CHEMBL1254624,-9.41923,3290.0,O=C(Oc1ccc2OC(=O)Cc2c1)\C=C\c1ccccc1,4
CHEMBL360048,-3.93578,3400.0,Fc1cc(ccc1C1=CCS(=O)(=O)CC1)N1C[C@H](Cn2ccnn2)OC1=O,2
CHEMBL361190,1.15627,3500.0,CC(C)(C)OC(=O)c1cn(C[C@H]2CN(C(=O)O2)c2ccc(C3=CCS(=O)(=O)CC3)c(F)c2)nn1,0
CHEMBL972,-7.47161,3600.0,C[C@H](Cc1ccccc1)N(C)CC#C,2
CHEMBL3780319,-5.8513,3870.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccccc1)C(C)=O,4
CHEMBL2391305,-7.97628,4000.0,CN1CCN(C=N1)c1ccc(cc1F)N1C[C@H](CNC(C)=O)OC1=O,4
CHEMBL2391306,-7.50428,4000.0,CN1CCN(C=N1)c1ccc(cc1F)N1C[C@H](COC(N)=S)OC1=O,3
CHEMBL291083,-7.6771,4000.0,COc1cc2CCN=C(C)c2cc1OC,2
CHEMBL290302,-7.63945,4000.0,[I-].COc1ccc2C=[N+](C)CCc2c1,1
CHEMBL3781258,3.65424,4250.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccccc1)C(=O)c1ccccc1,3
CHEMBL398161,-2.62773,4300.0,C[C@@H](O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL3651586,-7.48407,4470.0,O=C(CN[C@H]1C[C@@H]1c1ccc(OCc2ccccc2)cc1)NC1CC1,3
CHEMBL368870,-2.86188,4500.0,Cc1cnnn1C[C@H]1CN(C(=O)O1)c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,2
CHEMBL230865,0.21329,4500.0,Fc1cc(ccc1-c1ccc(nc1)C(=O)C1CNC1)N1C[C@H](Cn2ccnn2)OC1=O,3
CHEMBL3310007,3.84114,4670.0,COc1ccc(cc1)C(=O)N1N=C(C[C@@H]1c1ccc(C)cc1)c1cc(Cl)ccc1O,2
CHEMBL398160,-5.09974,4800.0,OCc1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,0
CHEMBL1806761,-8.34229,4810.0,Cn1c(OCC2CCC=CC2)nc2n(C)c(=O)n(C)c(=O)c12,2
CHEMBL3086339,-6.30677,4900.0,CN(CCCCCCCCCCCCN=C=S)Cc1ccccc1,0
CHEMBL436947,-7.89765,4900.0,CN(CC#C)[C@@H]1CCc2ccccc12,3
CHEMBL3780212,-7.88903,5020.0,COc1cc(ccc1O)C1=NNC(C1)c1ccccc1,3
CHEMBL3219621,-6.86029,5100.0,c1ccc(cc1)\N=N\c1ccccn1,2
CHEMBL4521057,-8.79901,5220.0,CCc1ccc(\C=C\C(=O)c2ccc(Cl)s2)cc1,1
CHEMBL1806765,-7.98477,5310.0,CC(C)CCCCOc1nc2n(C)c(=O)n(C)c(=O)c2n1C,2
CHEMBL1254623,-6.8894,5470.0,[Cl-].Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1,1
CHEMBL1400294,-8.44681,5570.0,Cn1c(OCCc2ccccc2)nc2n(C)c(=O)n(C)c(=O)c12,1
CHEMBL447307,-8.73053,5600.0,Clc1cccc(\C=C\c2ccc3NC(=O)C(=O)c3c2)c1,1
CHEMBL3923040,-9.11839,5700.0,CN(Cc1ccccc1F)S(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,2
CHEMBL402456,-8.11438,5700.0,C(Nc1ccccc1)c1ccccn1,2
CHEMBL179191,-5.43739,5900.0,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,1
CHEMBL230106,-2.62773,5900.0,C[C@H](O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL37607,-7.24793,6000.0,[I-].COc1cc2CC[N+](C)=Cc2cc1OC,0
CHEMBL540259,-6.69276,6000.0,Cl.COc1cc2CCN[C@H](C)c2cc1OC,2
CHEMBL230220,0.89546,6000.0,CC(C)(O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL3932083,-8.9552,6000.0,CN(Cc1cccc(F)c1)S(=O)(=O)c1ccc2NC(=O)C(=O)c2c1,3
CHEMBL3655333,-3.07536,6400.0,COc1ncccc1-c1ccc(cc1)[C@H]1C[C@@H]1NCC(=O)N1CCN(C)CC1,0
CHEMBL1806762,-8.25688,6450.0,Cn1c(OCC2CCCCC2)nc2n(C)c(=O)n(C)c(=O)c12,4
CHEMBL608141,-8.04659,6620.0,CCCOc1ccc(cc1)C1CNCCS1,3
CHEMBL69011,-7.478,6670.0,Nc1ccc(\C=C\c2ccccc2)cc1,2
CHEMBL1796455,-6.38182,7000.0,NC(=O)N1N=C(CC1c1ccncc1)c1ccccc1,0
CHEMBL55934,-7.92542,7700.0,O=C1C=CC(=O)c2ccccc12,4
CHEMBL1521156,-8.7197,7720.0,Nc1ccc(Oc2ccc(Cl)cc2)cc1,0
CHEMBL126,-7.47924,7900.0,CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1,1
CHEMBL3655319,-4.44928,7900.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1cccc(c1)C(F)(F)F,1
CHEMBL1806757,-8.39426,7980.0,Cn1c(OCC2CCCC2)nc2n(C)c(=O)n(C)c(=O)c12,3
CHEMBL1642686,-7.96717,8010.0,Nc1cccc(\C=C\c2ccccc2)c1,0
CHEMBL3655323,-3.61654,8100.0,COc1ccc(cn1)-c1ccc(cc1)[C@H]1C[C@@H]1NCC(=O)N1CCN(C)CC1,2
CHEMBL3965645,-7.18742,8140.0,O=C1N(CC#C)c2ccccc2C1=O,3
CHEMBL1253604,-7.34839,8180.0,Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1,2
CHEMBL3655321,-3.1105,8600.0,CN1CCN(CC1)C(=O)CN[C@H]1CC1c1ccc(cc1)-c1cc(Cl)cc(Cl)c1,3
CHEMBL1938474,-8.4914,9200.0,C(Cc1ccccc1)N1CCC=CC1,4
CHEMBL3780097,-6.65232,9550.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccccc1)C(N)=N,0
CHEMBL1806766,-7.71736,9570.0,CC(C)CCOc1nc2n(C)c(=O)n(C)c(=O)c2n1C,4
CHEMBL597371,-7.8369,9600.0,CCOc1ccc(cc1)C1CNCCS1,1
CHEMBL8320,-5.9215,9620.0,O=C1C=CC(=O)C=C1,2
CHEMBL887,-7.68884,9700.0,C#CCN[C@@H]1CCc2ccccc12,4
CHEMBL598393,-7.95245,10000.0,CCCCOc1ccc(cc1)C1CNC(=O)CS1,2
CHEMBL545409,-4.97684,10000.0,Cl.COc1c2CCN=C(C)c2c(OC)c(OC)c1OC,1
CHEMBL231384,3.6494,10500.0,CN1CCN(CCCC(=O)c2ccc(cn2)-c2ccc(cc2F)N2C[C@H](Cn3ccnn3)OC2=O)CC1,2
CHEMBL408,-1.07254,10500.0,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,4
CHEMBL3651585,-4.87713,11000.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCc2ccccc2)cc1,2
CHEMBL3651583,-5.08334,11000.0,O=C(CN[C@H]1C[C@@H]1c1ccccc1)N1CCN(Cc2ccccc2)CC1,0
CHEMBL239508,-9.08448,11000.0,Clc1cccc(COc2ccc3c(C=O)cc(=O)oc3c2)c1,3
CHEMBL394529,-0.48332,11300.0,CC(C)C(O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,4
CHEMBL3698283,-3.41495,12500.0,NC1CC1c1ccc(NC(=O)C(Cc2ccccc2)NC(=O)COc2ccccc2)cc1,3
CHEMBL37589,-8.37159,13000.0,COc1cc2CCN=C(C)c2cc1O,2
CHEMBL3651591,-1.32644,14200.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCc2ccc(cc2)[N+]#[C-])cc1,2
CHEMBL612,-6.76032,14400.0,C[C@H](N)Cc1ccccc1,4
CHEMBL3108900,-0.69717,14800.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1cc(F)ccc1C(F)(F)F,0
CHEMBL1938898,-0.69717,15000.0,CN1CCN(CC1)C(=O)CNC1CC1c1ccc(cc1)-c1cc(F)ccc1C(F)(F)F,2
CHEMBL231480,3.14374,15000.0,Fc1cc(ccc1-c1ccc(nc1)C(=O)CCCN1CCOCC1)N1C[C@H](Cn2ccnn2)OC1=O,3
CHEMBL239507,-8.23149,15700.0,CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,4
CHEMBL1938897,-7.8118,16000.0,CC(NC1CC1c1ccccc1)c1ccc2OCCOc2c1,0
CHEMBL177899,-4.72755,16000.0,Fc1cc(ccc1C1=CCS(=O)(=O)CC1)N1C[C@H](Cn2cc(Br)nn2)OC1=O,1
CHEMBL598395,-7.45296,16200.0,COc1ccc(cc1)C1CNCCS1,1
CHEMBL1642675,-8.99819,16400.0,O=C1Nc2cc(Oc3ccccc3)ccc2C1=O,4
CHEMBL404505,-7.32215,17000.0,C1CN=C(N1)c1cc2ccccc2o1,0
CHEMBL542095,-4.63829,17000.0,Cl.COc1c(OC)c(OC)c2c(C)nccc2c1OC,2
CHEMBL1642684,-8.97076,18100.0,Nc1cccc(c1)-c1ccccc1,1
CHEMBL1253605,-9.50984,18290.0,Cc1cc2cc(NC(=O)C3CCCCC3)ccc2[nH]1,1
CHEMBL3655334,-5.29467,18900.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(CCc2ccccc2)cc1,4
CHEMBL3698281,-3.19257,19000.0,CN(C(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)c1ccc(cc1)C1CC1N,4
CHEMBL231383,4.48936,19000.0,Cc1cnc(C)n1CC(=O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL1642671,-9.00406,19100.0,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,3
CHEMBL4290556,-0.68508,19550.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccc(Cl)cc1)C(=S)Nc1ccccc1,2
CHEMBL4110167,-4.92153,20000.0,CC(=O)NC1CCC(CC1)N[C@H]1C[C@@H]1c1ccc(nc1)-c1cccc(c1)C(F)(F)F,3
CHEMBL4107618,-6.55878,20000.0,N[C@@H]1CCN(C1)C1CCC(CC1)N[C@H]1C[C@@H]1c1ccccc1,4
CHEMBL4115532,-4.25428,20000.0,CS(=O)(=O)NC1CCC(CC1)N[C@H]1C[C@@H]1c1ccc(nc1)-c1cccc(c1)C(F)(F)F,3
CHEMBL4111997,-6.26163,20000.0,OC1CCC(CC1)N[C@H]1C[C@@H]1c1ccc(nc1)-c1cccc(c1)C(F)(F)F,4
CHEMBL4113760,-5.07605,20000.0,NC(=O)C1CCC(CC1)N[C@H]1C[C@@H]1c1ccc(nc1)-c1cccc(c1)C(F)(F)F,0
CHEMBL3651593,0.54953,21400.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCc2ccc(cc2)-c2ccccc2)cc1,0
CHEMBL3651587,-4.48572,22100.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCc2cccc(F)c2)cc1,3
CHEMBL390050,-6.23892,22600.0,Cc1cn(C[C@H]2CN(C(=O)O2)c2ccc(-c3cc(C)no3)c(F)c2)nn1,3
CHEMBL3651589,-4.31816,23300.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCc2cccc(Cl)c2)cc1,3
CHEMBL3651590,-1.71733,24000.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCc2cccc(Br)c2)cc1,1
CHEMBL249550,-8.32392,24100.0,Nc1ccc(Oc2ccccc2)cc1,4
CHEMBL1806758,-7.93391,24270.0,Cn1c(OCCCc2ccccc2)nc2n(C)c(=O)n(C)c(=O)c12,4
CHEMBL179128,-4.66203,25000.0,Cc1cn(C[C@H]2CN(C(=O)O2)c2ccc(C3=CCS(=O)(=O)CC3)c(F)c2)nn1,3
CHEMBL3655326,-2.95288,25000.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1ccccc1C(F)(F)F,3
CHEMBL3651576,-6.7941,25500.0,N[C@H]1CCN(C1)C(=O)CN[C@H]1C[C@@H]1c1ccccc1,1
CHEMBL3655329,-2.59504,25900.0,COc1cc(F)ccc1-c1ccc(cc1)[C@H]1C[C@@H]1NCC(=O)N1CCN(C)CC1,1
CHEMBL590,-8.56946,26000.0,CC1=CC(=O)c2ccccc2C1=O,4
CHEMBL4287129,5.40268,26200.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccc(Cl)cc1)C(=O)c1ccccc1,4
CHEMBL1529697,-8.41676,26320.0,Cn1c(Oc2ccccc2)nc2n(C)c(=O)n(C)c(=O)c12,0
CHEMBL545413,-7.13567,27000.0,Cl.CN1CCc2ccccc2C1,3
CHEMBL555787,-7.02913,27000.0,Br.COc1cc2CCN(C)Cc2cc1OC,0
CHEMBL1196025,-7.02913,27000.0,COc1cc2CCN(C)Cc2cc1OC,2
CHEMBL3651597,-3.05903,27500.0,COc1ccc(cc1)-c1ccc(cc1)[C@H]1C[C@@H]1NCC(=O)N1CCN(C)CC1,3
CHEMBL121,-8.25261,27600.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,2
CHEMBL3655331,-4.49983,27700.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1cccc(Cl)c1,0
CHEMBL231481,1.47539,28000.0,Fc1cc(ccc1-c1ccc(nc1)C(=O)CC1CCNCC1)N1C[C@H](Cn2ccnn2)OC1=O,0
CHEMBL3651596,-4.90927,29800.0,COc1cccc(c1)-c1ccc(cc1)[C@H]1C[C@@H]1NCC(=O)N1CCN(C)CC1,4
CHEMBL544715,-7.68431,31000.0,Br.C[C@H]1NCCc2cc(O)c(O)cc12,2
CHEMBL79512,-6.87724,31000.0,NCCCCc1ccccc1,1
CHEMBL1193327,-7.68431,31000.0,C[C@H]1NCCc2cc(O)c(O)cc12,1
CHEMBL3651598,-4.75847,31400.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1cccc(c1)C#N,1
CHEMBL3651594,-4.41746,31400.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1ccccc1,1
CHEMBL3651575,-6.56309,31800.0,CN(C)[C@@H]1CCN(C1)C(=O)CN[C@H]1C[C@@H]1c1ccccc1,3
CHEMBL3655324,-4.3535,31900.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1ccccc1F,4
CHEMBL555908,-7.13502,34000.0,Cl.COc1cc2CCNC(C)c2cc1O,0
CHEMBL1642681,-9.34386,34500.0,Cl.Nc1ccc(CCc2ccccc2)cc1,3
CHEMBL285230,-7.82237,36000.0,CC1N(C)CCc2cc(O)c(O)cc12,3
CHEMBL3219617,-6.72664,37000.0,C(=N/c1ccccc1)\c1ccccn1,3
CHEMBL3655328,-4.65467,37900.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1cccc(F)c1,4
CHEMBL3655322,-4.12683,38400.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1ccc(F)cc1F,1
CHEMBL3651592,-3.28381,39000.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(OCCc2ccccc2)cc1,4
CHEMBL1253578,-10.15908,39450.0,Cc1cc2cc(NC(=O)c3ccccc3)ccc2[nH]1,3
CHEMBL596955,-7.86949,40000.0,CCCOc1ccc(cc1)C1CNC(=O)CS1,0
CHEMBL4279206,4.40912,40000.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,1
CHEMBL538733,-7.11486,41000.0,Cl.COc1cc2ccncc2c(OC)c1OC,4
CHEMBL390405,1.81284,41000.0,CN1CCN(CCCC(O)c2ccc(cn2)-c2ccc(cc2F)N2C[C@H](Cn3ccnn3)OC2=O)CC1,0
CHEMBL3655320,1.00993,41700.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O,0
CHEMBL3651574,-6.56309,42000.0,CN(C)[C@H]1CCN(C1)C(=O)CN[C@H]1C[C@@H]1c1ccccc1,0
CHEMBL3655332,-3.70865,42600.0,CN1CCN(CC1)C(=O)CN[C@H]1C[C@@H]1c1ccc(cc1)-c1ccc(Cl)cc1,4
CHEMBL424956,-4.89539,47000.0,OCc1cn(C[C@H]2CN(C(=O)O2)c2ccc(C3=CCS(=O)(=O)CC3)c(F)c2)nn1,3
CHEMBL230436,-1.33427,48000.0,OCC(O)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL3698284,-2.45905,49000.0,NC1CC1c1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)COc2ccccc2)cc1,3
CHEMBL1351571,-8.71949,50300.0,Nc1ccc(OCc2ccccc2)cc1,2
CHEMBL3086341,-5.73875,55000.0,C(CCCCCCNCc1ccccc1)CCCCCNCc1ccccc1,2
CHEMBL440966,-0.54465,58000.0,OC(C1CNC1)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,2
CHEMBL235373,-8.03481,58000.0,NC(=O)[C@H]1CN(C(=O)O1)c1ccc(C2CCOCC2)c(F)c1,1
CHEMBL1806764,-6.77595,58710.0,Cn1c(OCCOCc2ccccc2)nc2n(C)c(=O)n(C)c(=O)c12,0
CHEMBL597769,-7.59547,60000.0,CCOc1ccc(cc1)C1CNC(=O)CS1,2
CHEMBL235156,-7.82514,63000.0,NC(=O)[C@H]1CN(C(=O)O1)c1cc(F)c(N2CCOCC2)c(F)c1,2
CHEMBL1797643,-8.22555,64000.0,NC1CC1c1cccc(F)c1OCc1ccccc1,2
CHEMBL1254551,-7.2786,68270.0,Cc1cc2cc(NC(=O)c3cccc(c3)S(O)(=O)=O)ccc2[nH]1,1
CHEMBL545652,-8.01705,70000.0,Cl.COc1cc2[C@H](C)N(C)CCc2cc1O,2
CHEMBL1795980,-8.09608,71000.0,NC1CC1c1cc(F)cc(F)c1OCc1ccccc1,3
CHEMBL3651578,-6.07422,74000.0,CN(CC(=O)NC1CC1)[C@H]1C[C@@H]1c1ccccc1,0
CHEMBL544010,-7.69668,77000.0,Cl.COc1cc2[C@@H](C)NCCc2cc1O,4
CHEMBL1806763,-7.76736,77120.0,Cn1c(OCCOc2ccccc2)nc2n(C)c(=O)n(C)c(=O)c12,3
CHEMBL3310017,4.26811,79220.0,COc1ccc(cc1)C(=O)N1N=C(C[C@@H]1c1ccc(C)cc1)c1cc(Br)ccc1O,0
CHEMBL545177,-8.19001,80000.0,Cl.COc1cc2C(C)=NCCc2cc1O,0
CHEMBL1938899,-6.92567,87000.0,COc1ccc(cc1)C1CC1N,0
CHEMBL1642682,-10.02545,93500.0,Cl.Nc1cccc(CCc2ccccc2)c1,2
CHEMBL390406,3.93715,94000.0,OC(CN1CCOCC1)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,3
CHEMBL367974,-5.05937,102000.0,CC(C)c1cn(C[C@H]2CN(C(=O)O2)c2ccc(C3=CCS(=O)(=O)CC3)c(F)c2)nn1,4
CHEMBL454315,-6.82933,102000.0,Cl.COc1cc2CCN(C)[C@@H](C)c2cc1OC,1
CHEMBL1179,-6.25213,102000.0,N[C@@H]1C[C@H]1c1ccccc1,1
CHEMBL235375,-8.90777,105000.0,NC(=O)[C@H]1CN(C(=O)O1)c1ccc(C2CCS(=O)(=O)CC2)c(F)c1,4
CHEMBL1235738,-7.68884,112000.0,C#CCN[C@H]1CCc2ccccc12,1
CHEMBL75228,-8.39525,121400.0,C(Cc1ccccc1)N1CCCCC1,1
CHEMBL1642680,-9.58358,123000.0,Nc1cccc(OCc2ccccc2)c1,0
CHEMBL555558,-8.14256,130000.0,Br.Cc1nccc2cc(O)c(O)cc12,0
CHEMBL36580,-8.08014,130000.0,COc1cc2c(C)nccc2cc1O,0
CHEMBL288122,-7.27557,130000.0,[I-].C[N+]1=Cc2ccccc2CC1,2
CHEMBL230541,0.85834,136000.0,OC(C1CCNCC1)c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](Cn2ccnn2)OC1=O,1
CHEMBL396342,-7.06435,146000.0,NC(=O)[C@H]1CN(C(=O)O1)c1ccc(N2CCOCC2)c(F)c1,1
CHEMBL3350471,-8.08014,150000.0,COS(O)(=O)=O.COc1cc2c(C)nccc2cc1O,1
CHEMBL431712,-5.84045,160000.0,OC(=O)\C=C\C(O)=O.COc1cc2CCN(C)C(C)c2c(OC)c1OC,0
CHEMBL510708,-7.69668,160000.0,Cl.COc1cc2[C@H](C)NCCc2cc1O,4
CHEMBL1185605,-7.17132,170000.0,NCCCNCCCCNCCCNCc1ccccc1,4
CHEMBL38064,-6.17829,170000.0,OC(=O)\C=C\C(O)=O.COc1cc2CCNC(C)c2c(OC)c1OC,0
CHEMBL1254471,-7.37972,174630.0,Cc1cc2cc(NC(=O)\C=C\c3ccccc3)ccc2[nH]1,0
CHEMBL555788,-6.69276,186000.0,Cl.COc1cc2CCN[C@@H](C)c2cc1OC,3
CHEMBL4282674,2.32294,192840.0,COc1cc(ccc1O)C1=NN(C(C1)c1ccc(Cl)cc1)C(=O)Oc1ccccc1,0
CHEMBL3651570,-6.80598,200000.0,COC(=O)C(C)N[C@H]1C[C@@H]1c1ccccc1,0
CHEMBL14346,-7.06821,210000.0,C1Cc2ccccc2CN1,2
CHEMBL3086344,-6.78166,226000.0,NCCCNCCCCNCCCNCc1cccs1,4
CHEMBL255231,-7.88646,227000.0,CCN(C)C(=O)Oc1ccc2CC[C@@H](NCC#C)c2c1,2
CHEMBL1797639,-2.7291,230000.0,NC1CC1c1cccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)c1,2
CHEMBL445285,-7.11064,231000.0,COc1ccc(cc1OC)C(\CN)=C/F,1
CHEMBL1215658,-2.20218,250000.0,N[C@@H]1C[C@H]1c1ccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)cc1,4
CHEMBL555559,-5.12749,260000.0,Cl.COc1c2CCN(C)Cc2c(OC)c(OC)c1OC,2
CHEMBL1797642,-7.57696,270000.0,NC1CC1c1c(F)c(F)c(F)c(F)c1F,4
CHEMBL553751,-7.68431,284000.0,Br.C[C@@H]1NCCc2cc(O)c(O)cc12,2
CHEMBL396180,-9.29167,293000.0,NC(=O)[C@H]1CN(C(=O)O1)c1cc(F)c(C2CCS(=O)(=O)CC2)c(F)c1,0
CHEMBL235374,-8.81068,355000.0,NC(=O)[C@H]1CN(C(=O)O1)c1cc(F)c(C2CC[S+]([O-])CC2)c(F)c1,4
CHEMBL396778,-9.08534,365000.0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,1
CHEMBL1938482,-8.62045,407900.0,CC1=CCN(CCc2ccccc2)CC1,3
CHEMBL2062151,-8.43927,546000.0,NC(=O)[C@H]1CN(C(=O)O1)c1ccc([C@H]2CC[S@+]([O-])CC2)c(F)c1,1
CHEMBL541281,-5.66287,700000.0,Cl.COc1c2CCNCc2c(OC)c(OC)c1OC,0
CHEMBL460599,-7.74875,920449.57,CN(CCCc1ccccc1)C(=O)c1cc2ccccc2[nH]1,3
CHEMBL462097,-8.96791,1000000.0,CN(CCc1ccccc1)Cc1cc2ccccc2[nH]1,4
CHEMBL545179,-3.87782,1000000.0,Cl.COc1c2CCNC(C)c2c(OC)c(OC)c1OC,2
CHEMBL544714,-8.24443,1300000.0,Br.CN1CCc2cc(O)c(O)cc2C1,3
CHEMBL425113,-8.13779,1698243.65,C[C@H](C1CCCCC1)N(C)C(=O)c1ccc[nH]1,0
CHEMBL372923,-4.81365,3499451.67,Cn1cccc1C(=O)[C@H](N1CCCC1)c1ccccc1,4
CHEMBL464597,-5.71303,3499451.67,CN(C(=O)c1cc2ccccc2[nH]1)c1ccccc1,0
CHEMBL460608,-8.50577,3999447.5,CN(CCc1ccccc1)C(=O)c1cc2ccccc2[nH]1,3
CHEMBL460609,-8.05822,5000345.35,O=C(NCCCc1ccccc1)c1cc2ccccc2[nH]1,1
CHEMBL220116,-5.97449,5395106.23,CN(CC#C)Cc1ccc[nH]1,1
CHEMBL459962,-8.98036,5997910.76,CN(Cc1cc2ccccc2n1C)c1ccccc1,1
CHEMBL444747,-7.71479,5997910.76,CN(Cc1ccccc1)C(=O)c1cc2ccccc2n1C,0
CHEMBL503807,-8.29803,6501296.9,CN(CCc1ccccc1)C(=O)c1cc2ccccc2n1C,0
CHEMBL460828,-9.08358,6998419.96,CN(CCc1ccccc1)Cc1cc2ccccc2n1C,4
CHEMBL221333,-8.2296,6998419.96,CN(CCc1ccccc1)C(=O)c1ccc[nH]1,0
